RecordID;FirstName;LastName;FullName;Age;Gender;Country;Province;SouthAfricanID;CaseNumber;CrimeType;FinancialScore;EstimatedFraudAmount_ZAR;RiskLevel;CaseStatus;BankInvolved;PreviousOffenses;Arrested;CrimeDate;CourtDate;InvestigatingOfficer;StationCode
355;Ayanda;Dlamini;Ayanda Dlamini;18;Male;South Africa;Gauteng;7,00123E+12;SA-CAS-470626;Drug Trafficking;595;166102;Critical;Court Pending;African Bank;7;No;2025/05/08;2023/08/24;Officer Nkosi;SA-ST-474
356;Tendai;Dlamini;Tendai Dlamini;26;Female;South Africa;Western Cape;4,03232E+11;SA-CAS-159093;Armed Robbery;393;2181337;Low;Open;Standard Bank;0;No;2015/08/18;2017/05/21;Officer Smith;SA-ST-720
357;Brian;Ndlovu;Brian Ndlovu;47;Female;South Africa;Gauteng;6,00514E+12;SA-CAS-405156;Armed Robbery;836;4798220;Medium;Closed;African Bank;2;Yes;2024/06/19;2020/07/23;Officer Nkosi;SA-ST-889
358;Brian;Nkosi;Brian Nkosi;20;Female;South Africa;Northern Cape;6,81203E+12;SA-CAS-597974;Money Laundering;818;1807515;Low;Court Pending;Absa;10;No;2024/09/07;2019/05/09;Officer Naidoo;SA-ST-101
359;Brian;Pillay;Brian Pillay;65;Male;South Africa;KwaZulu-Natal;6,41104E+12;SA-CAS-687788;Money Laundering;312;4942681;Low;Court Pending;Absa;8;Yes;2024/06/13;2019/02/24;Officer Smith;SA-ST-871
360;Sipho;Zulu;Sipho Zulu;20;Male;South Africa;Free State;8,00924E+12;SA-CAS-872797;Corruption;457;4684689;Medium;Closed;Standard Bank;7;Yes;2023/06/20;2018/09/09;Officer Moyo;SA-ST-683
361;Sipho;Mabaso;Sipho Mabaso;20;Male;South Africa;Eastern Cape;6,60825E+12;SA-CAS-154829;Corruption;426;3346942;Medium;Under Investigation;FNB;8;Yes;2022/06/18;2017/03/09;Officer Naidoo;SA-ST-874
362;Thabo;Mabaso;Thabo Mabaso;45;Male;South Africa;KwaZulu-Natal;8,11128E+12;SA-CAS-885712;Money Laundering;423;20575;Critical;Court Pending;African Bank;3;Yes;2019/06/25;2024/10/02;Officer Moyo;SA-ST-724
363;Lerato;Mthembu;Lerato Mthembu;49;Female;South Africa;Northern Cape;6,41012E+12;SA-CAS-668404;Armed Robbery;528;446245;Critical;Under Investigation;FNB;7;No;2024/12/15;2024/12/31;Officer Mabena;SA-ST-268
364;Sipho;Naidoo;Sipho Naidoo;23;Male;South Africa;Eastern Cape;7,0021E+12;SA-CAS-201656;Cybercrime;465;2298502;Critical;Court Pending;African Bank;10;No;2021/11/26;2020/06/29;Officer Moyo;SA-ST-465
365;Sipho;Pillay;Sipho Pillay;36;Female;South Africa;Free State;9,61118E+12;SA-CAS-907105;Drug Trafficking;845;1386614;Medium;Under Investigation;Capitec;0;No;2021/03/11;2024/04/23;Officer Moyo;SA-ST-452
366;Mpho;Naidoo;Mpho Naidoo;34;Female;South Africa;North West;8,41117E+12;SA-CAS-633494;Cybercrime;624;2826951;High;Convicted;Absa;3;No;2021/10/25;2018/01/05;Officer Moyo;SA-ST-324
367;Tendai;Nkosi;Tendai Nkosi;59;Female;South Africa;North West;8,11112E+12;SA-CAS-472871;Drug Trafficking;675;4759391;Low;Convicted;Capitec;9;No;2020/03/29;2018/05/30;Officer Moyo;SA-ST-894
368;Sipho;Mokoena;Sipho Mokoena;50;Male;South Africa;Eastern Cape;3,05282E+11;SA-CAS-714116;Cybercrime;840;4202555;High;Closed;Absa;2;Yes;2020/05/17;2021/08/30;Officer Naidoo;SA-ST-594
369;Naledi;Pillay;Naledi Pillay;51;Female;South Africa;Mpumalanga;6,20111E+12;SA-CAS-589541;Vehicle Theft;408;3403880;Low;Under Investigation;Standard Bank;8;No;2022/02/17;2015/07/15;Officer Moyo;SA-ST-708
370;Naledi;Mthembu;Naledi Mthembu;52;Male;South Africa;Northern Cape;6,8011E+12;SA-CAS-112232;Money Laundering;780;3700264;Critical;Open;Capitec;9;No;2017/08/28;2016/08/03;Officer Nkosi;SA-ST-842
371;Brian;Dlamini;Brian Dlamini;58;Female;South Africa;North West;6,2111E+12;SA-CAS-415204;Fraud;496;3356967;Medium;Closed;FNB;4;Yes;2019/11/11;2015/12/29;Officer Mabena;SA-ST-919
372;Brian;Nkosi;Brian Nkosi;53;Female;South Africa;Gauteng;7,80724E+12;SA-CAS-356310;Money Laundering;690;2301776;Medium;Convicted;Standard Bank;7;Yes;2022/02/14;2018/04/06;Officer Moyo;SA-ST-513
373;Ayanda;Naidoo;Ayanda Naidoo;36;Male;South Africa;Limpopo;8,9032E+12;SA-CAS-176242;Identity Theft;845;3554492;High;Court Pending;Absa;8;Yes;2021/08/19;2020/11/29;Officer Moyo;SA-ST-926
374;Zanele;Ndlovu;Zanele Ndlovu;46;Male;South Africa;North West;6,61123E+12;SA-CAS-593569;Cybercrime;387;1622875;Medium;Closed;FNB;8;Yes;2021/12/03;2023/04/22;Officer Naidoo;SA-ST-580
375;Ayanda;Mokoena;Ayanda Mokoena;49;Female;South Africa;Eastern Cape;8,70917E+12;SA-CAS-211242;Drug Trafficking;347;4740638;Low;Convicted;African Bank;9;No;2020/12/27;2019/09/21;Officer Naidoo;SA-ST-212
376;Sipho;Mthembu;Sipho Mthembu;55;Female;South Africa;Free State;8,70709E+12;SA-CAS-273980;Identity Theft;342;4041209;Critical;Convicted;Standard Bank;5;No;2025/04/02;2025/01/08;Officer Moyo;SA-ST-680
377;Zanele;Khumalo;Zanele Khumalo;50;Male;South Africa;Eastern Cape;9,71014E+12;SA-CAS-281482;Fraud;609;1809487;Low;Court Pending;Standard Bank;4;No;2021/04/11;2024/02/06;Officer Naidoo;SA-ST-627
378;Nomsa;Dlamini;Nomsa Dlamini;49;Female;South Africa;Gauteng;9,60418E+12;SA-CAS-582322;Money Laundering;515;2687645;High;Under Investigation;Standard Bank;9;No;2024/03/24;2020/11/23;Officer Nkosi;SA-ST-795
379;Zanele;Pillay;Zanele Pillay;41;Female;South Africa;Gauteng;6,50627E+12;SA-CAS-105799;Vehicle Theft;730;2977852;Critical;Closed;FNB;9;Yes;2018/05/12;2023/05/25;Officer Naidoo;SA-ST-969
380;Ayanda;Naidoo;Ayanda Naidoo;42;Female;South Africa;Eastern Cape;7,60704E+12;SA-CAS-734401;Drug Trafficking;429;4671359;Low;Court Pending;African Bank;9;No;2016/03/20;2015/04/06;Officer Naidoo;SA-ST-407
381;Zanele;Ndlovu;Zanele Ndlovu;61;Male;South Africa;Limpopo;8,6091E+12;SA-CAS-672459;Fraud;505;2153640;Medium;Under Investigation;Absa;2;No;2017/09/18;2025/01/15;Officer Naidoo;SA-ST-390
382;Ayanda;Ndlovu;Ayanda Ndlovu;61;Male;South Africa;Limpopo;9,30908E+12;SA-CAS-855514;Armed Robbery;847;2901769;Critical;Under Investigation;Absa;1;Yes;2018/04/10;2019/08/21;Officer Naidoo;SA-ST-385
383;Thabo;Nkosi;Thabo Nkosi;47;Female;South Africa;KwaZulu-Natal;7,81213E+12;SA-CAS-483051;Money Laundering;787;3890009;Critical;Under Investigation;Capitec;2;No;2018/01/14;2024/04/15;Officer Smith;SA-ST-907
384;Thabo;Nkosi;Thabo Nkosi;54;Female;South Africa;Northern Cape;6,40423E+12;SA-CAS-191766;Cybercrime;641;1101154;Critical;Court Pending;Absa;8;No;2021/07/01;2019/03/10;Officer Mabena;SA-ST-964
385;Zanele;Ndlovu;Zanele Ndlovu;54;Female;South Africa;Northern Cape;2,12179E+11;SA-CAS-665835;Corruption;604;1189035;High;Court Pending;FNB;6;No;2017/10/15;2017/08/13;Officer Smith;SA-ST-473
386;Naledi;Dlamini;Naledi Dlamini;22;Male;South Africa;Gauteng;6,30825E+12;SA-CAS-116934;Armed Robbery;628;4586753;Medium;Open;Capitec;7;No;2019/09/27;2021/10/11;Officer Naidoo;SA-ST-208
387;Naledi;Naidoo;Naledi Naidoo;40;Female;South Africa;Limpopo;7,40914E+12;SA-CAS-486755;Cybercrime;791;2167184;Medium;Convicted;Absa;0;Yes;2019/12/02;2016/02/04;Officer Moyo;SA-ST-382
388;Brian;Pillay;Brian Pillay;64;Female;South Africa;Eastern Cape;7,30102E+12;SA-CAS-196784;Money Laundering;577;3790667;Critical;Open;Standard Bank;3;No;2018/04/08;2022/11/30;Officer Moyo;SA-ST-727
389;Nomsa;Mabaso;Nomsa Mabaso;34;Female;South Africa;Eastern Cape;8,10604E+12;SA-CAS-311726;Identity Theft;844;2894544;Low;Convicted;Nedbank;9;Yes;2017/11/27;2016/05/20;Officer Naidoo;SA-ST-401
390;Sipho;Nkosi;Sipho Nkosi;47;Female;South Africa;Northern Cape;1112258082;SA-CAS-852007;Armed Robbery;555;423978;High;Convicted;Absa;7;No;2017/06/13;2021/09/21;Officer Moyo;SA-ST-880
391;Ayanda;Naidoo;Ayanda Naidoo;49;Female;South Africa;Northern Cape;9,20611E+12;SA-CAS-872573;Armed Robbery;404;4919871;Critical;Under Investigation;Capitec;2;Yes;2023/01/16;2025/04/11;Officer Smith;SA-ST-365
392;Lerato;Ndlovu;Lerato Ndlovu;20;Male;South Africa;Mpumalanga;6,20812E+12;SA-CAS-778511;Money Laundering;371;3767854;Medium;Under Investigation;Nedbank;5;Yes;2022/10/06;2016/11/03;Officer Moyo;SA-ST-121
393;Brian;Naidoo;Brian Naidoo;57;Male;South Africa;Eastern Cape;8,70217E+12;SA-CAS-230929;Money Laundering;352;3116069;Medium;Court Pending;African Bank;0;No;2016/07/05;2022/11/22;Officer Naidoo;SA-ST-786
394;Sipho;Naidoo;Sipho Naidoo;51;Female;South Africa;Free State;9,01002E+12;SA-CAS-194423;Drug Trafficking;817;811370;Critical;Closed;Absa;7;No;2016/10/26;2017/11/23;Officer Smith;SA-ST-898
395;Zanele;Dlamini;Zanele Dlamini;44;Male;South Africa;Limpopo;7,6011E+12;SA-CAS-482570;Armed Robbery;315;896342;High;Court Pending;Capitec;9;No;2018/08/04;2022/12/31;Officer Smith;SA-ST-988
396;Ayanda;Naidoo;Ayanda Naidoo;57;Male;South Africa;KwaZulu-Natal;3,07168E+11;SA-CAS-227042;Money Laundering;646;430314;High;Under Investigation;Capitec;0;Yes;2015/12/14;2023/04/20;Officer Nkosi;SA-ST-311
397;Naledi;Dlamini;Naledi Dlamini;58;Female;South Africa;Western Cape;2,06054E+11;SA-CAS-195795;Cybercrime;309;4291409;Low;Open;Nedbank;0;Yes;2024/10/25;2020/10/18;Officer Naidoo;SA-ST-917
398;Mpho;Pillay;Mpho Pillay;25;Male;South Africa;Mpumalanga;5172387041;SA-CAS-437974;Money Laundering;519;476484;Low;Open;Absa;5;No;2017/08/02;2015/04/26;Officer Naidoo;SA-ST-173
399;Sipho;Dlamini;Sipho Dlamini;52;Female;South Africa;Eastern Cape;7,20516E+12;SA-CAS-308039;Vehicle Theft;680;365028;Critical;Court Pending;FNB;10;Yes;2020/10/12;2024/11/15;Officer Naidoo;SA-ST-756
400;Tendai;Zulu;Tendai Zulu;30;Male;South Africa;Mpumalanga;8,60808E+12;SA-CAS-450424;Drug Trafficking;709;1732904;Low;Court Pending;Standard Bank;5;No;2019/01/14;2025/02/22;Officer Smith;SA-ST-595
401;Naledi;Khumalo;Naledi Khumalo;20;Male;South Africa;Northern Cape;7,90121E+12;SA-CAS-908490;Armed Robbery;346;2830138;Critical;Court Pending;Standard Bank;1;No;2019/09/10;2023/01/12;Officer Mabena;SA-ST-193
402;Naledi;Ndlovu;Naledi Ndlovu;62;Male;South Africa;Western Cape;9,20316E+12;SA-CAS-534870;Armed Robbery;433;1148290;Critical;Open;Nedbank;3;Yes;2016/12/04;2019/12/21;Officer Naidoo;SA-ST-798
403;Ayanda;Mabaso;Ayanda Mabaso;45;Female;South Africa;Gauteng;9,50209E+12;SA-CAS-233959;Vehicle Theft;411;2048055;Critical;Court Pending;Standard Bank;2;No;2021/04/07;2020/03/28;Officer Smith;SA-ST-624
404;Ayanda;Zulu;Ayanda Zulu;57;Male;South Africa;Mpumalanga;8,70302E+12;SA-CAS-481963;Fraud;389;3570640;Critical;Under Investigation;FNB;4;Yes;2022/04/28;2015/07/06;Officer Smith;SA-ST-269
405;Zanele;Nkosi;Zanele Nkosi;50;Male;South Africa;Limpopo;8,50926E+12;SA-CAS-866582;Cybercrime;662;1964494;High;Under Investigation;Nedbank;10;Yes;2020/11/24;2015/01/27;Officer Mabena;SA-ST-125
406;Ayanda;Dlamini;Ayanda Dlamini;48;Male;South Africa;Western Cape;9,00506E+12;SA-CAS-607120;Cybercrime;849;3345619;Medium;Closed;African Bank;1;Yes;2021/10/12;2016/11/06;Officer Smith;SA-ST-850
407;Naledi;Mthembu;Naledi Mthembu;32;Male;South Africa;Limpopo;5,12103E+11;SA-CAS-612794;Cybercrime;663;2996744;Critical;Convicted;Nedbank;6;No;2025/02/12;2021/11/13;Officer Mabena;SA-ST-767
408;Thabo;Mthembu;Thabo Mthembu;20;Female;South Africa;Gauteng;9,70907E+12;SA-CAS-845531;Cybercrime;640;1269785;Low;Convicted;Capitec;1;Yes;2025/08/13;2024/08/18;Officer Mabena;SA-ST-873
409;Lerato;Khumalo;Lerato Khumalo;46;Female;South Africa;Free State;7,10721E+12;SA-CAS-715520;Money Laundering;490;4730145;Critical;Closed;FNB;0;No;2021/11/13;2024/08/26;Officer Mabena;SA-ST-507
410;Lerato;Pillay;Lerato Pillay;47;Male;South Africa;Eastern Cape;9,10726E+12;SA-CAS-478488;Identity Theft;786;4091119;High;Under Investigation;Absa;8;No;2020/10/05;2025/08/28;Officer Mabena;SA-ST-610
411;Zanele;Dlamini;Zanele Dlamini;49;Male;South Africa;Northern Cape;8,2012E+12;SA-CAS-107431;Fraud;559;4133298;Medium;Closed;FNB;9;No;2021/10/23;2022/08/20;Officer Nkosi;SA-ST-102
412;Lerato;Zulu;Lerato Zulu;24;Male;South Africa;Limpopo;8,81116E+12;SA-CAS-999146;Armed Robbery;457;2016669;High;Under Investigation;Nedbank;5;No;2025/03/04;2015/08/19;Officer Nkosi;SA-ST-175
413;Zanele;Nkosi;Zanele Nkosi;43;Female;South Africa;Eastern Cape;8,40203E+12;SA-CAS-920520;Fraud;307;4078247;High;Closed;African Bank;5;No;2019/03/16;2017/11/20;Officer Moyo;SA-ST-591
414;Tendai;Dlamini;Tendai Dlamini;30;Female;South Africa;KwaZulu-Natal;6,10214E+12;SA-CAS-955629;Fraud;730;3427017;High;Convicted;FNB;8;No;2025/04/14;2018/09/16;Officer Nkosi;SA-ST-684
415;Brian;Khumalo;Brian Khumalo;49;Female;South Africa;Western Cape;9,40505E+12;SA-CAS-665871;Vehicle Theft;791;3366609;Low;Closed;FNB;5;No;2019/01/05;2024/04/18;Officer Mabena;SA-ST-922
416;Tendai;Dlamini;Tendai Dlamini;22;Male;South Africa;Eastern Cape;8,70728E+12;SA-CAS-296545;Fraud;598;4384138;Critical;Court Pending;African Bank;8;Yes;2020/10/16;2021/10/07;Officer Nkosi;SA-ST-377
417;Mpho;Nkosi;Mpho Nkosi;45;Female;South Africa;North West;9,20815E+12;SA-CAS-807273;Vehicle Theft;773;4026924;Critical;Convicted;Nedbank;4;No;2024/09/03;2024/08/26;Officer Mabena;SA-ST-835
418;Naledi;Ndlovu;Naledi Ndlovu;26;Male;South Africa;Northern Cape;7,80302E+12;SA-CAS-454104;Drug Trafficking;379;3423554;Low;Open;African Bank;0;No;2022/04/09;2018/03/07;Officer Smith;SA-ST-547
419;Zanele;Mabaso;Zanele Mabaso;62;Male;South Africa;Gauteng;9,01204E+12;SA-CAS-623014;Fraud;349;2524382;Critical;Closed;FNB;8;Yes;2015/12/13;2017/08/06;Officer Moyo;SA-ST-183
420;Ayanda;Dlamini;Ayanda Dlamini;65;Female;South Africa;KwaZulu-Natal;8,50725E+12;SA-CAS-681249;Identity Theft;694;3003069;Medium;Court Pending;Nedbank;3;Yes;2023/11/27;2023/02/01;Officer Smith;SA-ST-636
421;Mpho;Dlamini;Mpho Dlamini;60;Female;South Africa;Eastern Cape;6,20709E+12;SA-CAS-276495;Armed Robbery;493;4141797;Critical;Closed;Absa;5;Yes;2025/03/22;2015/10/20;Officer Smith;SA-ST-933
422;Thabo;Nkosi;Thabo Nkosi;38;Male;South Africa;Western Cape;6,80316E+12;SA-CAS-735405;Money Laundering;386;3751465;High;Under Investigation;Absa;1;Yes;2018/08/26;2022/10/03;Officer Smith;SA-ST-661
423;Ayanda;Zulu;Ayanda Zulu;20;Male;South Africa;Free State;7085637110;SA-CAS-473314;Armed Robbery;384;412575;High;Convicted;Absa;6;No;2024/07/15;2018/06/02;Officer Moyo;SA-ST-745
424;Mpho;Khumalo;Mpho Khumalo;18;Male;South Africa;Free State;8,31218E+12;SA-CAS-812484;Identity Theft;510;4668124;High;Court Pending;Nedbank;6;Yes;2015/06/18;2023/07/07;Officer Naidoo;SA-ST-503
425;Tendai;Khumalo;Tendai Khumalo;56;Male;South Africa;Limpopo;7,70323E+12;SA-CAS-159509;Armed Robbery;405;2748709;High;Court Pending;Absa;6;No;2023/04/26;2016/06/08;Officer Nkosi;SA-ST-207
426;Nomsa;Khumalo;Nomsa Khumalo;36;Female;South Africa;Free State;8,40724E+12;SA-CAS-694779;Fraud;478;3385198;Medium;Convicted;African Bank;1;No;2015/01/07;2024/10/02;Officer Naidoo;SA-ST-281
427;Mpho;Pillay;Mpho Pillay;53;Female;South Africa;Free State;2,12199E+11;SA-CAS-948542;Armed Robbery;658;4642779;Medium;Closed;African Bank;4;Yes;2019/12/27;2018/12/22;Officer Nkosi;SA-ST-190
428;Naledi;Ndlovu;Naledi Ndlovu;46;Male;South Africa;Mpumalanga;7,91127E+12;SA-CAS-796014;Cybercrime;768;388328;Low;Open;Absa;0;No;2025/11/17;2024/10/15;Officer Nkosi;SA-ST-346
429;Ayanda;Dlamini;Ayanda Dlamini;29;Male;South Africa;Gauteng;8,80817E+12;SA-CAS-302527;Armed Robbery;535;2189474;High;Open;African Bank;9;No;2022/03/24;2017/01/02;Officer Naidoo;SA-ST-734
430;Tendai;Dlamini;Tendai Dlamini;51;Male;South Africa;Mpumalanga;8,80213E+12;SA-CAS-643132;Identity Theft;604;1716800;Low;Under Investigation;Capitec;0;No;2021/03/31;2024/01/13;Officer Mabena;SA-ST-307
431;Nomsa;Mthembu;Nomsa Mthembu;35;Female;South Africa;North West;6,50913E+12;SA-CAS-319945;Identity Theft;306;1515983;Low;Court Pending;Absa;0;No;2019/08/05;2018/04/24;Officer Nkosi;SA-ST-650
432;Nomsa;Ndlovu;Nomsa Ndlovu;37;Male;South Africa;Limpopo;8,40812E+12;SA-CAS-438745;Vehicle Theft;464;2651803;High;Court Pending;Capitec;7;Yes;2020/06/03;2016/06/12;Officer Smith;SA-ST-903
433;Ayanda;Mokoena;Ayanda Mokoena;50;Male;South Africa;KwaZulu-Natal;6,00511E+12;SA-CAS-294726;Vehicle Theft;413;2955384;Low;Convicted;FNB;2;Yes;2025/02/18;2022/03/13;Officer Moyo;SA-ST-325
434;Brian;Nkosi;Brian Nkosi;29;Female;South Africa;Limpopo;6,70328E+12;SA-CAS-860516;Armed Robbery;652;2044781;Medium;Closed;FNB;7;Yes;2022/05/25;2021/12/24;Officer Mabena;SA-ST-440
435;Tendai;Pillay;Tendai Pillay;37;Female;South Africa;Northern Cape;9,5031E+12;SA-CAS-924521;Fraud;840;4766936;High;Convicted;Standard Bank;8;No;2016/04/09;2020/05/11;Officer Moyo;SA-ST-628
436;Naledi;Pillay;Naledi Pillay;20;Female;South Africa;Northern Cape;9,80817E+12;SA-CAS-104929;Identity Theft;320;100672;High;Open;Absa;0;Yes;2018/01/19;2018/03/24;Officer Smith;SA-ST-317
437;Nomsa;Mthembu;Nomsa Mthembu;25;Female;South Africa;Eastern Cape;6,00618E+12;SA-CAS-101778;Vehicle Theft;820;3226141;Low;Open;Capitec;1;Yes;2023/01/27;2019/12/06;Officer Moyo;SA-ST-421
438;Lerato;Zulu;Lerato Zulu;18;Female;South Africa;North West;8,01119E+12;SA-CAS-847427;Cybercrime;468;3135606;Critical;Court Pending;Nedbank;1;Yes;2021/06/26;2025/08/09;Officer Mabena;SA-ST-538
439;Naledi;Mthembu;Naledi Mthembu;36;Female;South Africa;KwaZulu-Natal;3,12278E+11;SA-CAS-475524;Drug Trafficking;332;1440852;High;Convicted;African Bank;6;Yes;2020/10/11;2022/05/03;Officer Moyo;SA-ST-795
440;Sipho;Nkosi;Sipho Nkosi;43;Female;South Africa;Mpumalanga;9,80526E+12;SA-CAS-446904;Corruption;611;1102335;High;Court Pending;Standard Bank;4;Yes;2020/01/30;2016/06/21;Officer Moyo;SA-ST-329
441;Naledi;Zulu;Naledi Zulu;33;Male;South Africa;Limpopo;9,4072E+12;SA-CAS-828802;Identity Theft;784;3881697;Low;Open;FNB;1;No;2024/07/17;2025/01/24;Officer Moyo;SA-ST-531
442;Mpho;Khumalo;Mpho Khumalo;18;Female;South Africa;Free State;6,01223E+12;SA-CAS-201635;Fraud;459;2422514;Low;Closed;Nedbank;10;Yes;2023/11/22;2021/09/04;Officer Moyo;SA-ST-350
443;Zanele;Mabaso;Zanele Mabaso;63;Female;South Africa;North West;8,11107E+12;SA-CAS-109119;Vehicle Theft;584;1930286;Low;Convicted;Standard Bank;5;Yes;2024/07/19;2022/06/01;Officer Moyo;SA-ST-979
444;Naledi;Naidoo;Naledi Naidoo;61;Male;South Africa;Gauteng;8,31111E+12;SA-CAS-410523;Corruption;816;3380830;Low;Convicted;Absa;1;No;2015/01/30;2015/12/11;Officer Mabena;SA-ST-361
445;Sipho;Mokoena;Sipho Mokoena;35;Male;South Africa;Limpopo;8,21007E+12;SA-CAS-937349;Armed Robbery;797;1833285;Medium;Court Pending;Standard Bank;10;No;2021/01/27;2018/11/25;Officer Moyo;SA-ST-978
446;Ayanda;Ndlovu;Ayanda Ndlovu;24;Female;South Africa;Free State;1,0521E+11;SA-CAS-898082;Corruption;612;4968540;Medium;Convicted;Capitec;5;Yes;2018/08/21;2017/07/25;Officer Naidoo;SA-ST-467
447;Sipho;Nkosi;Sipho Nkosi;27;Male;South Africa;Limpopo;7,40109E+12;SA-CAS-805243;Armed Robbery;349;4656754;Medium;Under Investigation;Absa;8;No;2024/03/09;2017/07/10;Officer Moyo;SA-ST-130
448;Nomsa;Mabaso;Nomsa Mabaso;53;Female;South Africa;KwaZulu-Natal;8,90204E+12;SA-CAS-829116;Identity Theft;428;4736623;Low;Open;FNB;2;Yes;2020/07/12;2020/06/24;Officer Mabena;SA-ST-227
449;Thabo;Naidoo;Thabo Naidoo;64;Female;South Africa;North West;9,90323E+12;SA-CAS-721505;Identity Theft;491;624815;Low;Closed;Standard Bank;1;No;2025/06/08;2018/08/26;Officer Smith;SA-ST-898
450;Brian;Dlamini;Brian Dlamini;46;Male;South Africa;Eastern Cape;8,20513E+12;SA-CAS-500078;Armed Robbery;399;2903957;Medium;Court Pending;Standard Bank;8;No;2024/10/14;2018/01/29;Officer Naidoo;SA-ST-579
451;Mpho;Naidoo;Mpho Naidoo;44;Male;South Africa;Eastern Cape;9,70716E+12;SA-CAS-578594;Corruption;392;2975743;High;Convicted;FNB;8;Yes;2019/11/09;2015/09/09;Officer Nkosi;SA-ST-948
452;Ayanda;Naidoo;Ayanda Naidoo;56;Female;South Africa;Free State;8,80521E+12;SA-CAS-351522;Fraud;735;1551735;Critical;Open;African Bank;10;No;2017/10/16;2023/07/22;Officer Mabena;SA-ST-785
453;Ayanda;Mabaso;Ayanda Mabaso;19;Female;South Africa;Free State;9,51205E+12;SA-CAS-623492;Cybercrime;317;1438145;Medium;Closed;Nedbank;9;No;2018/08/18;2024/07/10;Officer Smith;SA-ST-132
454;Tendai;Mthembu;Tendai Mthembu;21;Female;South Africa;KwaZulu-Natal;9,31117E+12;SA-CAS-545361;Identity Theft;533;1269711;High;Under Investigation;Standard Bank;6;Yes;2018/08/17;2016/09/03;Officer Mabena;SA-ST-873
455;Sipho;Naidoo;Sipho Naidoo;50;Male;South Africa;Northern Cape;9,20618E+12;SA-CAS-835659;Corruption;640;4541772;High;Convicted;Absa;10;No;2015/04/13;2019/05/29;Officer Nkosi;SA-ST-251
456;Thabo;Dlamini;Thabo Dlamini;39;Female;South Africa;Northern Cape;7,20911E+12;SA-CAS-264373;Money Laundering;656;519162;Low;Closed;FNB;5;No;2022/11/29;2015/10/19;Officer Naidoo;SA-ST-415
457;Naledi;Ndlovu;Naledi Ndlovu;46;Female;South Africa;Western Cape;7,50808E+12;SA-CAS-616064;Vehicle Theft;642;1893295;Critical;Open;Standard Bank;2;Yes;2020/05/08;2021/05/09;Officer Mabena;SA-ST-459
458;Sipho;Zulu;Sipho Zulu;29;Male;South Africa;Northern Cape;7,70615E+12;SA-CAS-209547;Cybercrime;613;760254;Low;Court Pending;African Bank;5;Yes;2023/11/20;2025/02/27;Officer Mabena;SA-ST-640
459;Nomsa;Pillay;Nomsa Pillay;50;Male;South Africa;Gauteng;8,10413E+12;SA-CAS-164794;Armed Robbery;365;3773482;High;Closed;Standard Bank;9;No;2017/01/09;2022/07/28;Officer Mabena;SA-ST-197
460;Naledi;Mthembu;Naledi Mthembu;65;Male;South Africa;North West;6,50809E+12;SA-CAS-329861;Cybercrime;495;4928218;Low;Under Investigation;Standard Bank;5;No;2020/05/26;2024/11/08;Officer Nkosi;SA-ST-786
461;Mpho;Khumalo;Mpho Khumalo;39;Male;South Africa;Eastern Cape;9,30123E+12;SA-CAS-323787;Armed Robbery;653;2268936;High;Closed;Nedbank;8;No;2019/05/13;2022/01/05;Officer Moyo;SA-ST-170
462;Mpho;Mokoena;Mpho Mokoena;51;Male;South Africa;Mpumalanga;4,01056E+11;SA-CAS-517662;Cybercrime;343;4718950;High;Open;Capitec;0;No;2019/11/03;2018/04/26;Officer Nkosi;SA-ST-837
463;Nomsa;Zulu;Nomsa Zulu;46;Male;South Africa;Western Cape;3,05027E+11;SA-CAS-859287;Identity Theft;446;3799484;Critical;Convicted;FNB;7;No;2018/04/03;2025/04/22;Officer Moyo;SA-ST-220
464;Sipho;Pillay;Sipho Pillay;64;Male;South Africa;Mpumalanga;7,70106E+12;SA-CAS-771100;Armed Robbery;304;2316570;Critical;Under Investigation;Nedbank;5;No;2025/05/26;2024/05/21;Officer Smith;SA-ST-305
465;Nomsa;Nkosi;Nomsa Nkosi;37;Male;South Africa;Free State;6,3111E+12;SA-CAS-345843;Fraud;724;4080438;High;Convicted;FNB;10;Yes;2018/10/09;2023/09/11;Officer Mabena;SA-ST-573
466;Mpho;Pillay;Mpho Pillay;45;Male;South Africa;Northern Cape;7,10225E+12;SA-CAS-101861;Fraud;694;900318;High;Open;Nedbank;3;No;2016/12/25;2019/01/29;Officer Nkosi;SA-ST-703
467;Ayanda;Mabaso;Ayanda Mabaso;61;Male;South Africa;Western Cape;7,81009E+12;SA-CAS-337616;Corruption;472;4997473;Low;Convicted;African Bank;1;No;2017/12/13;2018/03/14;Officer Moyo;SA-ST-899
468;Zanele;Dlamini;Zanele Dlamini;24;Male;South Africa;KwaZulu-Natal;9,30521E+12;SA-CAS-982160;Identity Theft;414;3650705;Low;Convicted;Capitec;4;No;2019/12/14;2017/08/22;Officer Moyo;SA-ST-963
469;Lerato;Ndlovu;Lerato Ndlovu;56;Female;South Africa;Mpumalanga;8,00306E+12;SA-CAS-607378;Armed Robbery;773;414978;Critical;Convicted;Absa;2;No;2018/05/11;2019/03/31;Officer Naidoo;SA-ST-581
470;Sipho;Dlamini;Sipho Dlamini;65;Female;South Africa;KwaZulu-Natal;2,0926E+11;SA-CAS-801297;Armed Robbery;377;1865243;Low;Under Investigation;African Bank;4;Yes;2024/08/28;2019/02/04;Officer Moyo;SA-ST-622
